Title,Score
U.S. Lawmakers Propose A Major Clean Energy Stimulus,0.2
Belarus Nears Completion Of Major Nuclear Project,0.2413793103448276
Britain Surpasses Major Energy Landmark,0.5384615384615384
Shell Scrambles To Secure Solar Buyers In Brazil,0.4
Sanctions Force Chinese Companies To Reconsider Oil Trade With Venezuela,-0.07692307692307693
API Shocks Market With Large Crude Oil Build,0.07692307692307693
Chesapeake Shares Plunge 66% In Single Day,-0.4
Midsize LNG Tankers Become Key In Opening New Markets,0.8
Mexico Bails On OPEC+ Deal,-0.4
Saudi Arabia Sees Oil Export Revenues Slide In Q1,-0.2727272727272727
China Shuts Down Teapot Refiners To Make Room For New $20 Billion Complex,-0.1111111111111111
Occidental Considers Selling Off Middle East Oil & Gas Assets,-0.42857142857142855
Gulf Of Mexico Drillers Are Ready To Resume Production,-0.047619047619047616
HSBC: WTI Oil To Average $34.60 This Year,-0.18181818181818182
India’s Top Refiner Looks To Import 24 Million Barrels Of U.S. Oil,0.42857142857142855
"Oil Crash Forces BP To Slash 10,000 Jobs",-0.5238095238095238
China Oil Imports Jumped To Record Levels In May,0.5
Saudi Arabia Increases Its Oil Prices By Most In Two Decades,0
Canada Remains Biggest Energy Supplier To The U.S.,0.6666666666666666
Angola Cuts Oil-For-Debt Exports To China,-0.5384615384615384
China Begins Consolidation Of $100+ Billion Oil & Gas Pipeline Industry,1
Gas-Flaring CO2 Emissions In Permian Set To Halve,-0.3333333333333333
OPEC+ Closes In On Output Cut Extension,-0.14285714285714285
Russia’s Energy Minister Sees Shortage In Oil Market Next Month,-0.05263157894736842
US Gulf Of Mexico More Resilient To Oil Price Crash This Time,-0.4482758620689655
Saudi Arabia Raises Import Duty To Offset Plunging Oil Revenues,0.13043478260869565
US Senators Call For Tougher Sanctions On Nord Stream 2,0.25
Court Blocks Nigerian Government From Auctioning Oilfields,0.5555555555555556
Rosneft Sets Up New Trading Unit,-0.3333333333333333
Will Exxon's Next Mega Project Get The Go Ahead?,-0.3333333333333333
Russian River Will Take Decades To Recover After Fuel Spill,-0.2
First Oil Workers Evacuate Ahead Of Tropical Storm Cristobal,-0.4444444444444444
Shell Considers Selling Australian LNG Assets For $3 Billion,-0.3333333333333333
Oil Major Eni Plans To Accelerate Green Energy Efforts,0.09090909090909091
U.S. Steps Up Sanctions On Venezuela As Oil Exports Hit 17-Year Low,-0.14285714285714285
Offshore Drillers Buckle Up As Tropical Storm Cristobal Approaches,-0.3333333333333333
Trump: Saudi Arabia And Russia Will Extend Cuts,-0.8461538461538461
Surprise Crude Draw Sends Oil Prices Soaring,0.13333333333333333
"China Revives Plans For Huge $20B Refinery, Petrochemical Complex",0.2
OPEC’s Second Largest Producer Won’t Give Up On Output Cuts,-0.5789473684210527
COVID-19 Fuels Fire Sale Of Oil & Gas Assets,0.47368421052631576
Construction Of Controversial Pipeline Begins In British Columbia,0.42857142857142855
Chinese Government To Monitor Renewable Energy Targets,0.2857142857142857
U.S. Postpones More Oil & Gas Lease Sales,-0.75
Trump And Putin Discuss The Future Of The Oil Market,-0.2857142857142857
Why Has Tesla Halved The Model Y Delivery Timeline?,-0.5384615384615384
Britain's Largest Solar Farm Gets The Green Light,0.5
Israel Is Betting Big On Solar Power,1
Commodities In Crisis As Geopolitical Turmoil Hits Key Markets,0.2857142857142857
The Last 6 Oil Rigs In The Centennial State,-0.6
Iran Ready To Send More Fuel To Crisis-Stricken Venezuela,0.09090909090909091
World’s Top Solar Panel Producer Opens New Mega Factory,-0.2222222222222222
Mexican Firm In Oil Swap With Venezuela Declares Bankruptcy,-0.2
Credit Suisse: The Worst Of The Oil Collapse Has Passed,-0.07692307692307693
OPEC Compliance With Output Cuts Was Only 74% In May,-0.5789473684210527
U.S. Regulators Probe Investor Risk Disclosure Of World’s Top Oil ETF,-0.6
This Huge Natural Gas Company Looks To Power Operations With Solar Energy,0
Shareholders Vote Down Climate Resolution At French Oil Major Total,0.6666666666666666
Musk Eyes $775 Million Payday After Hitting Valuation Milestone,-0.6363636363636364
America's Oil & Gas Capital Is Turning To Renewables,0.6666666666666666
Gulf Keystone Petroleum Gave Away Crude Oil For Free In April,0.06666666666666667
Russia’s Top Oil Producer Is Struggling With Output Cuts,-0.29411764705882354
French Navy Stops Tanker From Loading Oil In Libya,-0.3333333333333333
Developing The Low-Carbon Trade Route Of The Future,0
SUV Sales Exceed 40% Of Global Car Sales For The First Time,0.6842105263157895
U.S. Renewable Energy Consumption Beats Coal For First Time In 130 Years,0.29411764705882354
Alberta Cuts 1 Million Bpd In Oil Production,-0.09090909090909091
Libya's Oil Blockade Has Cost The Country Over $5 Billion,-0.5714285714285714
Russia Ready To Boost Production As Soon As OPEC+ Deal Ends,-0.5555555555555556
Energy Executives See Big Payday Despite Oil Crash,-0.25
Oil Plunges After API Reports Large Unexpected Crude Inventory Build,-0.05263157894736842
Chevron Plans Massive Workforce Reduction,-0.5714285714285714
Ukrainian Government Greenlights U.S. LNG Imports,0
US Considers New Sanctions On Russia-Led Nord Stream 2 Pipeline,0.3333333333333333
Brazil’s Oil Major Petrobras To Tap Global Bond Market,-0.6363636363636364
Tesla Slashes Prices In North America To Stimulate Sales,-0.7142857142857143
Pandemic Triggers Record $400 Billion Drop In Energy Investment,-0.36363636363636365
Big Oil Loses Legal Climate Fight In California,-0.6666666666666666
COVID-19 Spreads To Brazil’s Offshore Oilfields,-0.1111111111111111
Texas Economy Could Lose $24B If Oil Prices Stay In The $30s,-0.4666666666666667
Tacking The U.S. Infrastructure Crisis Could Save The Economy,0.16666666666666666
Russian Gas Flow To Europe Drops As Poland Transit Deal Expires,-0.45454545454545453
Alberta Energy Minister: Now Is The Perfect Time To Build A Pipeline,0.8
Australia Embarks On A Mammoth Renewable Energy Exporting Project,0.25
South Korea Embarks On An Ambitious Renewable Energy Plan,0.09090909090909091
Why Bitcoin Miners Should Head To Oil Country,0.4
Russia’s Energy Minister Sees Oil Market Rebalancing By July,-0.17647058823529413
India Sees Fuel Demand Reaching Pre-Virus Levels In June,0.29411764705882354
Oil Firms Among Worst Hit As Wave Of Bankruptcies Hits Texas,-0.16666666666666666
Iranian Fuel Tankers Reach Venezuela Despite U.S. Resistance,0.23076923076923078
Russia Bans All Oil Product Imports To Protect Its Refining Industry,-0.3333333333333333
Tesla Looks To Produce Cars In China With New Type Of Battery,0.3333333333333333
Memorial Day Gasoline Prices Near 20-Year Low,0
Top 12 Listed Oil Giants Book Huge $20.6 Billion Loss In First Quarter,-0.5714285714285714
"UK Judge Dismisses $1B Nigeria Bribery Case Against Eni, Shell",1
U.S. Approves $43B Alaska LNG Project Which Still Seeks Investors,-0.14285714285714285
Interior Dept Postpones Decision On Oil Drilling In New Mexico,0.09090909090909091
Shell Offers Staff Voluntary Severance Pay,-0.09090909090909091
Alaska Pipeline Operator Eases Oil Cuts As Demand Picks Up,-0.2631578947368421
OPEC Producer Algeria Aims To Build $3.6B Solar Power Projects,-0.23076923076923078
Saudi Arabia Suspends Plans To Ship U.S. LNG,0.1111111111111111
Tulsa Woos Tesla With Musk Statue,0
New Mexico Oil And Gas Lease Sale Postponed Without Notice,0.14285714285714285
National Oil Companies Slash Exploration Budgets As Low Price Bites,-0.3333333333333333
Ukraine’s Port Odessa Welcomes First U.S. WTI Crude Cargo,-0.7142857142857143
Are Oil And Gas Drillers Still Interested In Lease Sales?,-0.5714285714285714
Google Refuses To Assist Oil Companies Citing Ethic Concerns,0.45454545454545453
IEA: The Renewable Energy Boom Will Restart In 2021,0.06666666666666667
China Is Buying Up Canadian Crude Again,-0.08333333333333333
Oil Jumps After API Reports Draw In Crude Oil Inventories,0.1
Spain Targets Net Zero Emissions By 2050,-0.6
Saudi Aramco Shares Recover To Level Before Oil Crash,-0.25
U.S. Overtakes China As Most Attractive Destination For Renewables,-0.2
Most Oil Companies Aren’t Returning Coronavirus Emergency Loans,-0.7142857142857143
PetroChina’s Biggest Refinery To Restart In June,0.6923076923076923
Tesla To Raise Price On Full Self-Driving Models,0.2727272727272727
EIA Predicts A Record Drop In U.S. Shale Oil Production,-0.2222222222222222
Venezuela Could Lose Its Most-Prized Oil Asset Citgo ,-1
California Fires Back At Elon Musk: Denies SpaceX Funding,0.3333333333333333
Iran Warns The U.S. Not To Interfere With Venezuelan Fuel Shipments,0.09090909090909091
Total Backs Out Of Buying Occidental Assets,0
Oman’s Flagship Solar Project Got Liquidated Due To Low Oil Prices,-0.2727272727272727
UK Oil Tanker Attacked By Pirates Off Yemen Coast,-0.8333333333333334
"China Backs Down, Pulls Survey Vessel From Malaysian Waters",-0.5
"Kurdish Government May Close 250,000 Bpd Oil Deal With Iraq",-1
Oil Price Crash Leads To Large Drop In U.S. Fixed Investment,-0.5833333333333334
Russia’s Oil Giant Rosneft Quits All Venezuelan Operations,-0.25
China Refinery Runs Jump As Nation Emerges From Lockdown,0.42857142857142855
"Another 1,000 Texas Oil & Gas Jobs Vanish",-0.2727272727272727
U.S. Fuel Import Prices Drop The Most On Record,-0.7142857142857143
IEA: Oil Market Recovery Faces Two Major Uncertainties,-0.15789473684210525
Oilfield Services Stocks Lose Half Their Value In 2020,-0.10204081632653061
"Renewable Energy Sector Sheds 600,000 Jobs In Pandemic",0
Iran Sends Gasoline To Crisis-Stricken Venezuela,0
FBI Probes More Firms Over Venezuelan Oil Deal,-0.6
Nigerian LNG Has Nowhere To Go As European Demand Crashes,-0.06666666666666667
Asian LNG Prices Spike 20% As Demand Returns,0.23809523809523808
Chinese Natural Gas Seller: Prices Could Go Negative,-0.44
OPEC’s No.2 Cuts Oil Exports To Asia In Surprise Move,-0.8181818181818182
Tesla Reopens Factory In Violation Of Shutdown Order,0
Oil Inventories Soar Yet Again Despite Demand Rebound,0.1111111111111111
Russia’s Top Oil Company Cuts Investment Due To OPEC+ Deal,-0.16666666666666666
Norway Takes $41 Billion From Oil Fund To Bolster Economy,-0.5555555555555556
Oklahoma Regulators Make No Move On Oil Production,-1
Washington Blocks Anti-Oil State Law,-0.5555555555555556
UAE Making Even Bigger Cuts To Oil Production Next Month,-0.1111111111111111
India's Top Oil Refiner Boosts Operations As Demand Picks Up,-0.09090909090909091
What Will Follow The Biggest US Rig Count Collapse In History,-0.3076923076923077
Oil Price Crash Forces Saudi Arabia To Implement Tough Austerity Measures,-0.4444444444444444
Aramco May Delay Payments For $69 Billion Sabic Acquisition,-0.3333333333333333
Iran Quarantines Oil-Rich Region,-0.25
Elon Musk Threatens To Pull Tesla Out Of California,-1
The One Factor That Will Determine The Size Of India's LNG Boom,0.4117647058823529
Texas Firms Warned About False Oil Regulator Inspectors,-0.5
Sanctioned Businessman Helps Maduro With Iran Oil Scheme,-0.5
Canadian Oil Major Keeps Dividend As Industry Shuts In 1 Million Bpd,-0.5
Norway’s Oil Industry Questions $10 Billion Tax Plan,-0.3684210526315789
Venezuela's Oil Production Crippled By Another Power Outage,-0.29411764705882354
U.S. To Withdraw Patriot Missiles From Saudi Arabia Over Oil Dispute,-0.42857142857142855
Tesla's Global Car Production Has Officially Fallen To Zero,-0.05263157894736842
Petrobras Halts Sale Of Huge Oilfields After Oil Price Collapse,-0.1111111111111111
IEA: These Minerals Are Essential For The Energy Transition,-0.45454545454545453
COVID-19 Infections Soar In Iran's Most Important Oil Region,-0.2727272727272727
Permian Oil Giant Suffers Large First Quarter Loss,-0.15789473684210525
"Halliburton Lays Off 1,000 Employees",-0.42857142857142855
"Egyptian Billionaire: Buffett Is Wrong, Oil Will Hit $100 Within 18 Months",-0.1111111111111111
Korean Scientists Develop New Stretchable Lithium-Ion Battery,1
Tesla Is Now The UK’s Best Selling Car-Brand,-0.8181818181818182
Low Crude Prices Force Another Oil Major To Slash Dividends,-0.7333333333333333
Russia Predicts U.S. Oil Output Will Drop By 2-3 Million Bpd,-0.7272727272727273
OPEC’s Second Largest Oil Producer Isn’t Complying With Output Cuts,-0.8571428571428571
Shale Giant Posts $2.2 Billion Loss In Dismal Earnings Report,-0.3333333333333333
Oil Prices Rally Despite Another Inventory Build,0.35714285714285715
Canadian Oil Sees Its Smallest Discount To WTI In 12 Years,-0.5454545454545454
"U.S. Energy CO2 Emissions Drop In 2019, Offsetting 2018 Rise ",0.2
Shell Halts Philippines Oil Refinery As Demand Collapses,-0.7142857142857143
Bank Of China To Take Up Part Of $1.4B Oil-Linked Losses,-0.5555555555555556
IEA Chief Calls For Boost To Battery And Hydrogen Technology,0.6666666666666666
"Oil Major Total Reports Profit Decline, Leaves Dividends Untouched",0.16666666666666666
Renewables Overtake Coal In U.S. In Electricity Generation,0.3333333333333333
Venezuela Oil Exports Climb As OPEC Agreement Kicks In,0.3333333333333333
Petrobras Sets Record Of 1 Million Bpd Oil Exports,-0.1
India’s Fuel Demand Crashes 60% In Lockdown,-0.3684210526315789
Tesla Applies To Sell Electricity In The UK,0.3333333333333333
Haftar-Affiliated Military Group Storms HQ Of Libya’s Brega Oil Company,-0.25
Iran’s OPEC Governor Hospitalized,-0.5555555555555556
Chevron Doesn’t Plan To Exit Venezuela,-0.29411764705882354
Chevron Slashes Capex Again To Protect Dividend In Oil Price Rout,-0.3333333333333333
US: Maduro Pays Iran In Gold For Oil Services,-0.38461538461538464
Wells Fargo Sets Up Team To Handle Flood Of Oil Bankruptcies,0.1111111111111111
Oil Tanker Rates Plunge More Than 50% As OPEC+ Cuts Start,-0.2
Marathon Oil Lays Off 200 Employees,-0.5294117647058824
China Calls For Probe Into Oil-Linked Product That Burned Tons Of Investors,-0.6666666666666666
OPEC+ Oil Production Hits 13-Month High As Output Cuts Start,0.12
Washington May Take Stake In Struggling U.S. Oil Companies,0.2
Oil Producers Insist On 'No Zero Price' Contracts,-0.5238095238095238
China’s State Oil Giants Slash Spending,-0.7894736842105263
"Norway To Slash Oil Output By 250,000 Bpd",-0.6470588235294118
"Chinese Oil Giant CNOOC Cuts US Shale, Canada Oil Sands Output",-0.5789473684210527
The World’s Largest Oil Fund Is Sitting On $725 Million In Unrealized Losses,-0.5
Italian Car Sales Plunged 98% In April,-0.375
Russia Calls For Market Share Target For OPEC+,-0.2
Crashing Fuel Demand Leads To Large Loss For This Big U.S. Refiner,-0.5555555555555556
Is Venezuela’s PDVSA Abandoning Its Socialist Agenda?,-0.25
Kazakhstan Negotiating 22% Oil Output Cut,-0.8461538461538461
Another Big Shale Driller Stops Operations In The Bakken,-0.7777777777777778
Continental Resources Sued Over Failed Oil Deal Amid Price Crash,-1
Oil Storage Crisis Deepens As API Reports Very Large Crude Inventory Build,0.2413793103448276
Flooding Prompts Evacuation At Heart Of Canada’s Oil Sands,-0.6363636363636364
Canada’s Oil Firms Set To Curtail Output By At Least 1 Million Bpd,-0.6666666666666666
U.S. Oil Companies Begin Sending Crude To Strategic Petroleum Reserve,0
Maduro Appoints One Of America's Most Wanted As New Oil Minister,-0.5
World’s Largest Oil Fund Is Once Again Crashing Crude Markets,-0.3333333333333333
Oklahoma Calls On Trump To Declare COVID-19 An “Act Of God” To Help Oil Industry,-0.6666666666666666
Saudi Arabia Starts Production Cuts Ahead Of OPEC+ Deal,-0.6
Pemex Pulls Staff From Offshore Oil Platforms Over Coronavirus,-0.625
Oil Majors May Be Forced To Cut Crude Output In Nigeria,-0.7333333333333333
Tough Sanctions Force Halliburton To Suspend Most Operations In Venezuela,-0.5
$10 Oil Forces U.S. Drilling Giant To File For Bankruptcy,-0.09090909090909091
Energy Transfer Asks For Permission To Turn Pipelines To Oil Storage,0.09090909090909091
Have Investors Been Misled By The Oil Price Crash?,-0.8461538461538461
Exxon Makes Sanitizer In Louisiana To Donate To COVID-19 Fight,0.3333333333333333
Russia Cuts European Sea Ports Oil Exports To 20-Year-Low,-0.8571428571428571
Mexico’s Pemex Suspends Fuel Imports From U.S. As Demand Tanks,-0.3333333333333333
Oil Giant Shutters North Dakota Crude Production,-0.09090909090909091
"In Rare Development, Oil Majors Are Forced To Cut Output Under OPEC Deal",-1
OPEC’s No.3 Already Started Cutting Oil Supply,-0.8461538461538461
Brokers Warn Clients Against ‘Dangerous’ Oil Futures,-0.8666666666666667
Canada’s Oil Has Nowhere To Go As The US Runs Out Of Storage,-0.391304347826087
Saudi Arabia To Take On Billions In Debt To Survive The Oil Price Crisis,-0.7777777777777778
Decarbonizing U.S. Electricity For $25 A Year,0.32142857142857145
U.S. Probes Insider Trading Tied To OPEC+ Oil Deal,-0.6
OPEC Producers See Market Share Evaporate In India,0
Washington Won’t Cut Offshore Royalty Rates,-1
"The World’s Largest Oil Fund Scrambles To Survive, Reshuffles Holdings Again",-0.3
"With Oil Hedged At $49, Mexico Saves $6.2 Billion As Prices Crash",0.1111111111111111
Indian Refineries Slash Middle East Oil Imports As Storage Fills Up,-0.3333333333333333
Shell Postpones Investment On Two Major Oil Projects,-0.23076923076923078
20 Million Barrels Of Oil Stranded As California Runs Out Of Storage Space,0.38461538461538464
"Bank Of China Reacts On Turmoil, Suspends New Positions In Crude-Related Product",-0.8
Putin Calls For Patience As Oil Prices Crash,-0.68
Are Negative Oil Prices About To Become The New Normal?,-0.6666666666666666
Mexico's President Fears The Economic Consequences As Oil Prices Go Negative,-0.35714285714285715
Oil Inventories Near Breaking Point As API Reports 13 Million Barrel Build,0.030303030303030304
China Refines More Oil Than The U.S. For The First Time Ever,0.15789473684210525
Trump Determined To Bail Out The Beleaguered Oil Industry,-0.5555555555555556
World's Largest Oil ETF Halts Creation Of New Trades As Crude Prices Collapse,-0.8888888888888888
Texas Oil Regulators Consider Production Cuts After Historic Oil Price Crash,-0.5833333333333334
Alexandria Ocasio-Cortez Rejoices At Negative Oil Prices,-0.3333333333333333
COVID-19 Could Kill China’s $3.8 Trillion New Silk Road,0.2
U.S. Energy Exports Top Imports For The First Time Since 1952,0.05263157894736842
"Russian Oil Major To Cut 290,000 Bpd As Crude Falls Into Negative Territory",-0.375
Kurdistan Commits To OPEC+ Oil Output Cut,-0.3684210526315789
Nigeria Releases 22 ExxonMobil Employees,-0.14285714285714285
Mexico’s Offshore Oil Investment Set To Plunge Despite Government Pledges,-0.38461538461538464
Iraqi Kurdistan To Defer Payments To Oil Firms As Prices Crash,-0.2
China And Malaysia Clash In Highly Disputed South China Sea,-0.3333333333333333
Mexico’s Pemex Makes Unusual Move With Call For Joint Venture Opportunities,0.09090909090909091
Shell Pushes Forward With $6.4 Billion Gas Project Despite COVID-Crisis,-0.3333333333333333
"Over 500,000 Clean Energy Jobs Could Be Lost By The End Of June",0.2
Rystad Lowers Production Outlook For Shale By 2.15 Million Bpd,-0.125
Can A Trillion New Trees Really Combat Climate Change?,0.26666666666666666
Qatar Starts Expansion Drilling At World’s Largest Gas Field,1
Shell Looks To Become Net Zero Energy Company By 2050,-0.6
Russia’s Oil Revenues Tank Despite Historic OPEC Deal,-0.5555555555555556
Power Demand In U.S. Falls To Nearly Two Decade Low,-0.8095238095238095
Brazil Cuts Oil Production On 62 Offshore Platforms,-0.3548387096774194
Demand For OPEC Oil Falls To 30-Year Low,-0.625
Keystone XL Pipeline Permit Canceled Because Of Fish,-0.7142857142857143
Pirates Board Crude Tanker Near World’s Most Critical Oil Passage,0
Enterprise Pipeline Offers Oil Route To Cushing Storage As Glut Grows,0.5555555555555556
Portugal’s Energy Giant EDP Hit By Ransomware Attack,-0.2222222222222222
Mexico’s State Oil Firm Fails To Pay Hundreds Of Workers,-0.23809523809523808
Western Canadian Select Falls Below $5,0.2727272727272727
Chinese Oil Giant Helps Kuwait Turn Refinery Project Into Hospital,0
IEA: Huge Oil Build Threatens To Fill Up Global Storage Within Weeks,0.14285714285714285
North Dakota Oil Producers Idle 25% Of Wells,-0.08333333333333333
Oil Hits $20 After API Reports Mega Crude Inventory Build,0.06666666666666667
Oil Falls As Saudi Arabia Launches New Price War With Record Discounts,-0.2413793103448276
Belarus To Launch New Nuclear Power Plant This Autumn,1
U.S. May Help Oil Producers By Offering Storage Space In SPR,-0.7142857142857143
Exxon Issues $9.5 Billion In Fresh Debt,0.08333333333333333
China Stockpiled Ultra Cheap Crude During Lockdown,0.4444444444444444
Texas Oil Regulators Could Mandate 20% Output Cuts,-0.5294117647058824
U.S. Shale Production To Drop By Record Amount In April,-0.5294117647058824
"Baker Hughes Slashes Capex, Books Huge $15 Billion Write-down",-0.8571428571428571
Saudis To Issue Debt As Price Crash And Oil Deal Hit Revenues,-0.4166666666666667
Could U.S. Airlines Be Nationalized?,-0.13043478260869565
China’s Oil Imports Suffer From Sharp Drop In Economic Growth,-0.3684210526315789
Venezuela Grapples With Extreme Gas Shortage Amid COVID-19 Crisis,-0.42857142857142855
G20 Oil Nations Agree To 3.7 Million Bpd Cut,-0.5714285714285714
Tesla Sets Sales Record In China Despite Coronavirus Crisis,0.4666666666666667
Trump Confirms U.S. Will Help Mexico Out With Production Cuts,-0.4666666666666667
Argentina’s Shale Boom On Hold As Oil Prices Collapse,-0.625
Saudi Arabia: Affordable Energy Is Crucial For Economic Recovery ,-0.375
"Trump Has “Big Talk” With Putin, Saudi King Salman About Oil",-0.3333333333333333
BP’s U.S. Refineries Cut Run Rates As Demand Crumbles,-0.375
Shale Giant Calls For Federal Help As Oil Prices Fail To Bounce Back,-0.42857142857142855
Norway Warns Lower-For-Longer Prices Will Impact Its Oil Output,-0.7333333333333333
JPMorgan To Dump Loans Of Gulf Oil Producers,-0.38461538461538464
Oil Company Asks for U.S. Royalty Relief Amid Price Collapse,-0.8333333333333334
Trump Threatens To Cut $6 Million Salary Of Federal Utility Boss,-0.14285714285714285
Canada’s Biggest Oil Driller Backs Global Production Cut,-0.3684210526315789
Marathon Oil Slashes Capex Again As Prices And Demand Collapse,-0.52
Russia: U.S. Shale Decline Can’t Count As ‘Output Cut’,-0.75
Canada’s Beleaguered Oil Firms See Funding Costs Soar,-0.4
U.S. Senators To Discuss Oil Markets With Saudi Arabia,0
WTI Slides On Huge Crude Inventory Build,0.2413793103448276
Indonesia’s Pertamina To Boost Oil Production Despite Price Crash,-0.3333333333333333
U.S. Restarts LNG Exports To China After 1-Year Break,1
Petrobras Slashes Oil Output Ahead Of Global Production Meeting,-0.75
Exxon Cuts Spending By $10 Billion As Oil Prices Collapse,-0.5
OPEC Nations Face Credit Downgrades As Crisis Drags On,-0.41935483870967744
"Blockade Sends Libya’s Oil Production Crashing Below 100,000 Bpd",-0.14285714285714285
"Halliburton Cuts Jobs, Executive Pay",-0.6470588235294118
This Emerging Producer Could Be Crucial To The Largest Oil Deal In History,-0.2857142857142857
Superpowers Clash Ahead Of Most Important Oil Meeting Ever,-0.2
This Emerging Economy Bets Big On Solar,0.21739130434782608
Norway Might Join Output Cuts If Major Producers Reach A Deal,-0.47368421052631576
Rockets Fired Near Iraq’s Southern Oil District,-0.8461538461538461
Oil Slides As OPEC Delays Meeting,-0.3333333333333333
IEA: OPEC Can’t Save The Oil Market,-0.15789473684210525
Russian Oil Firms Ready To Agree To A Production Cut Deal,0
IEA: Oil Price Collapse Could Leave 50 Million Jobless,-0.4666666666666667
Battery Metals Take A Hit As China’s EV Boom Grinds To A Halt,-0.6363636363636364
OPEC Invites U.S. Oil Official To Production Cut Meeting,0
Canada Looks To U.S. As  Oil Crisis Escalates,0.14285714285714285
Mnuchin: Struggling Shale Firms Should Seek Help From The Fed,0.2
Petrobras Boss: Coronavirus Far Outweighs OPEC+ Deal,-0.4444444444444444
Price Collapse Halves Iraq’s Oil Revenues,-0.6363636363636364
Texas Oil Rep To Discuss 10 Million Barrel Per Day Cut With Russia,0.4666666666666667
Oil-Dependent Kazakhstan Faces Recession As Price War Rages On,-0.4
IEA: This Oil Shock Is The Worst In History,-0.4666666666666667
A Rare Piece Of Good News As The Oil Industry Crashes,0.6470588235294118
Brazil Halts Its Oil And Gas Boom,-0.3
Norwegian Oil Giant Issues $5 Billion In Debt To Tackle Crisis,-0.2727272727272727
President Trump To Meet With Oil CEOs To Discuss Saudi Oil Tariffs,-0.2857142857142857
India’s Top Refiner Declares Force Majeure On Oil Imports From Saudi Arabia,-0.2727272727272727
Why The World Needs A Weaker Dollar,0.2
Lockdown Strikes Utilities As Electricity Demand Plunges,-0.47619047619047616
U.S. To Rent Out Federal Storage Space To Oil Industry,-0.2631578947368421
Saudi Arabia’s Secret To Surviving The Oil Price War,0.15789473684210525
Why EVs Are Greener Than Gasoline And Diesel Powered Vehicles,0.23809523809523808
Russia Decides Not To Boost Oil Output,0.5
Oil And Fuel Demand Set To Plummet In April,-0.5238095238095238
Supermajor Bails On Shale As Oil Price War Weighs,-0.8461538461538461
"Price War Or Not, Mexico Won’t Cut Oil Production",-0.23076923076923078
Traders Scramble To Be First In Line To Ditch Crude Oil,-0.14285714285714285
Oil Falls Further On Huge Inventory Build,0.16666666666666666
U.S. Extends Iran Sanctions Waiver,-0.375
Chinese Oil Giant Forced To Postpone Canadian Drilling Campaign,-0.38461538461538464
Terrorist Attack Halts Iranian Natural Gas Exports To Turkey,-0.8461538461538461
Oil Major Faces $800 Million In Write Downs As Price War Escalates,-0.7777777777777778
How Coronavirus And An Assassination Could Transform Iran,0.06666666666666667
How Russia Is Shedding Its Venezuelan Assets,-0.5
Trump Set To Unveil Controversial Fuel Economy Rules Today,0.375
Relief On The Horizon? Trump And Putin Discuss Oil Markets,-0.16666666666666666
Aramco Oil Pipeline Unit For Sale: Price War May Be Too Successful,-0.1111111111111111
The Most Expensive Oil And Gasoline In The World,0.07692307692307693
Russia's Largest Oil Producer Halts Operations In Venezuela,-0.3333333333333333
China’s Sinopec Cuts Run Rates As It Prepares For Negative Growth,-0.42857142857142855
Oil Industry Spending To Drop By $100 Billion This Year,-0.3888888888888889
Supertanker Rates Explode As Traders Race To Store Oil,0.6470588235294118
Coronavirus Could Crush US Coal Industry,-0.41935483870967744
Pipeline Operators In Texas Urge Producers To Stop Pumping,-0.18181818181818182
Rosneft Cancels Venezuela Oil Cargoes On Fresh Sanctions,-1
Here’s What Oil Traders Are Doing To Profit From Ultra-Low Oil Prices,0.5
Price War Hits Africa’s Largest Oil Producer,-0.25
Egypt Sentences Five People To Death For Deadly Oil Pipeline Explosion,-0.25
Iraq Wants 30% Capex Cut From Foreign Oil Firms,-0.6
Chinese Oil Giant Is Slashing Spending,-0.6666666666666666
Trump Relaxes Environmental Regulations To Counter Coronavirus Impact,0
Russia Sees Oil Market Balance In 2021,-0.05263157894736842
LNG Producers Dump Spot Cargoes On Oversupplied Market,-0.4444444444444444
IEA Boss Warns Demand Will Plunge By 20 Million Barrels Per Day,-0.4117647058823529
China’s Coal Rush Causes Global Capacity To Rise For The First Time Since 2015,0.5
Russia’s Self-Inflicted Oil Crisis,-0.19047619047619047
Demand Destruction Foils Saudi Arabia’s Plan To Flood Europe With Oil,-0.15789473684210525
U.S. Car Sales Decimated By Coronavirus Crisis,-0.5
COVID-19 Upends Venezuela’s Already-Struggling Oil Sector,-0.3
U.S. Gasoline Demand Plummets Despite Low Oil Prices,0
Major Credit Agency Cuts Russia’s Economic Forecast As The Oil Price War Rages,-0.6666666666666666
Canadian LNG Projects Delayed Amid COVID-19 Crisis,-0.16666666666666666
Coronavirus Lockdown Forces India To Halt LNG Imports,-0.47368421052631576
Can The U.S. Convince Saudi Arabia To End The Oil War?,-0.3076923076923077
China Is Stockpiling This Ultra-Cheap Oil Blend,-0.07692307692307693
"Schlumberger, Halliburton Announce Hefty Spending Cuts",-0.5
Coal’s Demise Is Fueling A Wave Of Green Energy Solutions,0.125
The Cost Of The Oil Price War Is Growing For Russia,-0.5
New Gas Find Could Save This Nation’s Economy,0.4074074074074074
"Suncor Lowers Production, Cuts Spending By 26%",-0.6
Troubled Shale Giant Slashes CEO Salary By 81%,-0.7777777777777778
Mexican Firm Buys 15 Million Barrels From Venezuela In Oil-For-Food Deal,-0.2727272727272727
Oil Prices Jump On Surprise Crude Draw,0.058823529411764705
